Timestamp,Day,City,Weather Type,Latitude,Longitude,Temperature (°C),Feels Like (°C),Min Temp (°C),Max Temp (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Cloudiness (%),Weather Condition,Rain (3h) (mm),AQI,PM2.5 (µg/m³),PM10 (µg/m³),Sunrise,Sunset
2026-02-16 15:00:00,Day 4,Ahmedabad,Forecast,23.0333,72.6167,26.48,26.48,26.48,26.48,24,1009,3.37,322,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-16 18:00:00,Day 4,Ahmedabad,Forecast,23.0333,72.6167,24.3,23.36,24.3,24.3,22,1009,3.3,323,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-16 21:00:00,Day 4,Ahmedabad,Forecast,23.0333,72.6167,21.92,20.77,21.92,21.92,23,1009,2.19,313,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 00:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,20.34,19.27,20.34,20.34,32,1009,2.53,325,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 03:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,22.12,21.17,22.12,22.12,30,1012,1.6,346,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 06:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,29.21,27.59,29.21,29.21,19,1012,2.96,320,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 09:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,32.93,30.7,32.93,32.93,17,1008,3.06,269,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 12:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,32.27,30.09,32.27,32.27,17,1008,3.62,264,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 15:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,25.52,24.83,25.52,25.52,27,1010,4.01,299,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 18:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,23.21,22.11,23.21,23.21,20,1010,3.96,332,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-17 21:00:00,Day 5,Ahmedabad,Forecast,23.0333,72.6167,20.87,19.93,20.87,20.87,35,1010,3.11,345,0,clear sky,0,5,111.81,136.53,2026-02-13 07:13:28,2026-02-13 18:34:14
2026-02-13 00:00:00,Day 1,Pune,Forecast,18.5196,73.8553,21.57,20.72,19.81,21.57,36,1014,0.77,260,67,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 03:00:00,Day 1,Pune,Forecast,18.5196,73.8553,22.88,22.06,22.88,23.1,32,1015,0.85,81,66,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 06:00:00,Day 1,Pune,Forecast,18.5196,73.8553,29.13,27.56,29.13,29.13,20,1015,3.29,97,59,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 09:00:00,Day 1,Pune,Forecast,18.5196,73.8553,31.4,29.3,31.4,31.4,16,1011,2.51,101,63,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 12:00:00,Day 1,Pune,Forecast,18.5196,73.8553,31.55,29.43,31.55,31.55,16,1011,3.0,83,71,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 15:00:00,Day 1,Pune,Forecast,18.5196,73.8553,25.91,25.16,25.91,25.91,23,1013,1.36,143,78,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 18:00:00,Day 1,Pune,Forecast,18.5196,73.8553,22.94,22.18,22.94,22.94,34,1014,3.07,283,87,overcast clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-13 21:00:00,Day 1,Pune,Forecast,18.5196,73.8553,21.59,20.82,21.59,21.59,39,1013,1.08,319,99,overcast clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 00:00:00,Day 2,Pune,Forecast,18.5196,73.8553,20.29,19.5,20.29,20.29,43,1013,0.21,29,99,overcast clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 03:00:00,Day 2,Pune,Forecast,18.5196,73.8553,23.61,22.94,23.61,23.61,35,1015,0.71,88,96,overcast clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 06:00:00,Day 2,Pune,Forecast,18.5196,73.8553,29.79,28.1,29.79,29.79,21,1014,3.17,73,61,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 09:00:00,Day 2,Pune,Forecast,18.5196,73.8553,32.53,30.26,32.53,32.53,15,1011,2.78,41,9,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 12:00:00,Day 2,Pune,Forecast,18.5196,73.8553,32.09,29.87,32.09,32.09,15,1010,2.64,38,6,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 15:00:00,Day 2,Pune,Forecast,18.5196,73.8553,27.4,26.32,27.4,27.4,19,1012,1.45,126,5,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 18:00:00,Day 2,Pune,Forecast,18.5196,73.8553,23.89,23.09,23.89,23.89,29,1013,2.84,275,4,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-14 21:00:00,Day 2,Pune,Forecast,18.5196,73.8553,22.68,21.92,22.68,22.68,35,1012,2.31,282,6,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 00:00:00,Day 3,Pune,Forecast,18.5196,73.8553,20.84,20.0,20.84,20.84,39,1012,0.1,17,7,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 03:00:00,Day 3,Pune,Forecast,18.5196,73.8553,24.46,23.77,24.46,24.46,31,1014,0.81,93,85,overcast clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 06:00:00,Day 3,Pune,Forecast,18.5196,73.8553,30.69,28.78,30.69,30.69,19,1014,3.04,75,92,overcast clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 09:00:00,Day 3,Pune,Forecast,18.5196,73.8553,32.99,30.64,32.99,32.99,14,1010,2.18,59,55,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 12:00:00,Day 3,Pune,Forecast,18.5196,73.8553,32.98,30.63,32.98,32.98,14,1009,3.6,45,31,scattered clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 15:00:00,Day 3,Pune,Forecast,18.5196,73.8553,26.25,26.25,26.25,26.25,24,1012,1.71,237,2,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 18:00:00,Day 3,Pune,Forecast,18.5196,73.8553,24.69,23.97,24.69,24.69,29,1013,2.17,283,7,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-15 21:00:00,Day 3,Pune,Forecast,18.5196,73.8553,22.76,21.9,22.76,22.76,31,1012,1.39,272,7,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 00:00:00,Day 4,Pune,Forecast,18.5196,73.8553,21.11,20.16,21.11,21.11,34,1011,0.45,295,14,few clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 03:00:00,Day 4,Pune,Forecast,18.5196,73.8553,24.62,23.84,24.62,24.62,27,1013,0.76,95,61,broken clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 06:00:00,Day 4,Pune,Forecast,18.5196,73.8553,30.62,28.69,30.62,30.62,18,1013,2.49,72,48,scattered clouds,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 09:00:00,Day 4,Pune,Forecast,18.5196,73.8553,33.28,30.9,33.28,33.28,14,1008,1.86,86,6,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 12:00:00,Day 4,Pune,Forecast,18.5196,73.8553,33.58,31.14,33.58,33.58,13,1007,3.23,81,6,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 15:00:00,Day 4,Pune,Forecast,18.5196,73.8553,25.97,25.97,25.97,25.97,31,1010,3.23,238,8,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 18:00:00,Day 4,Pune,Forecast,18.5196,73.8553,24.01,23.43,24.01,24.01,37,1011,2.08,266,6,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-16 21:00:00,Day 4,Pune,Forecast,18.5196,73.8553,22.56,21.86,22.56,22.56,38,1010,1.87,258,1,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 00:00:00,Day 5,Pune,Forecast,18.5196,73.8553,21.56,20.74,21.56,21.56,37,1010,2.09,266,1,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 03:00:00,Day 5,Pune,Forecast,18.5196,73.8553,23.72,23.04,23.72,23.72,34,1013,0.97,64,5,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 06:00:00,Day 5,Pune,Forecast,18.5196,73.8553,30.43,28.63,30.43,30.43,21,1012,1.56,130,10,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 09:00:00,Day 5,Pune,Forecast,18.5196,73.8553,34.35,31.94,34.35,34.35,15,1007,1.94,184,0,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 12:00:00,Day 5,Pune,Forecast,18.5196,73.8553,32.43,30.28,32.43,32.43,18,1007,6.93,282,1,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 15:00:00,Day 5,Pune,Forecast,18.5196,73.8553,24.92,24.46,24.92,24.92,38,1011,3.25,262,0,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 18:00:00,Day 5,Pune,Forecast,18.5196,73.8553,22.59,22.0,22.59,22.59,42,1012,2.19,259,0,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
2026-02-17 21:00:00,Day 5,Pune,Forecast,18.5196,73.8553,21.45,20.64,21.45,21.45,38,1011,1.78,272,4,clear sky,0,5,118.03,131.89,2026-02-13 07:03:40,2026-02-13 18:34:08
